id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Procedure.Shuffle.1,Response.RT,Platform
w10140814DO,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,2083,USM
w10148391-Jk,soft,cotton,0.333333333,0,3,Read,hard,Study1,M,Study Phase2,Recall2,12500,USM
w10151253_ES,cotton,cotton,1,1,3,Read,hard,Study1,M,Study Phase2,Recall2,1409,USM
w958722_hnm,cotton ,cotton,0.857142857,1,3,Read,hard,Study1,M,Study Phase2,Recall2,1005,USM
10134188andCC,fly,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,423,USM
ArielThomas,wheel,wheel,1,1,3,Read Recall,horse,Study1,M,Study Phase2,Recall2,4884,USM
JadeRoss,wild,wheel,0.4,0,3,Read Recall,horse,Study1,M,Study Phase2,Recall2,1983,USM
MadisonHodge,,wheel,0,0,3,Read Recall,horse,Study1,M,Study Phase2,Recall2,1305,USM
MakaylaTemple,pony,wheel,0,0,3,Read Recall,horse,Study1,M,Study Phase2,Recall2,1024,USM
w10033523_hp,donkey,wheel,0.166666667,0,3,Read,horse,Study1,M,Study Phase2,Recall2,774,USM
w10053729_jjm,shoe,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,1049,USM
w10057028_nfg,shoe,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,2174,USM
w10059334_IMV,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,1782,USM
W10079507_CEE,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,1601,USM
w10083877_dzw,donkey,wheel,0.166666667,0,3,Read,horse,Study1,M,Study Phase2,Recall2,6527,USM
w10089472,herb,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,693,USM
w10124974_tcb,mule,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,201,USM
W10126626SG,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,2016,USM
w10126773_AT,stall,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,1150,USM
w10128864,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,906,USM
w10132763akp,cow,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,937,USM
w10133025_mjc,,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,846,USM
w10135981JZ,mule,wheel,0.4,0,3,Read,horse,Study1,M,Study Phase2,Recall2,5111,USM
w10140814DO,sattle,wheel,0.333333333,0,3,Read,horse,Study1,M,Study Phase2,Recall2,2242,USM
w10148391-Jk,back,wheel,0,0,3,Read,horse,Study1,M,Study Phase2,Recall2,9112,USM
w10151253_ES,ride,wheel,0.2,0,3,Read,horse,Study1,M,Study Phase2,Recall2,1056,USM
w958722_hnm,wheel,wheel,1,1,3,Read,horse,Study1,M,Study Phase2,Recall2,1422,USM
10134188andCC,tooth,clean,0,0,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1033,USM
ArielThomas,clean,clean,1,1,3,Read Recall,hygiene,Study1,F,Study Phase2,Recall2,8797,USM
JadeRoss,teeth,clean,0.2,0,3,Read Recall,hygiene,Study1,F,Study Phase2,Recall2,1195,USM
MadisonHodge,clean,clean,1,1,3,Read Recall,hygiene,Study1,F,Study Phase2,Recall2,1197,USM
MakaylaTemple,clean,clean,1,1,3,Read Recall,hygiene,Study1,F,Study Phase2,Recall2,1158,USM
w10033523_hp,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,720,USM
w10053729_jjm,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,54442,USM
w10057028_nfg,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1005,USM
w10059334_IMV,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,2782,USM
W10079507_CEE,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1007,USM
w10083877_dzw,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,5669,USM
w10089472,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,912,USM
w10124974_tcb,toothbrush,clean,0,0,3,Read,hygiene,Study1,F,Study Phase2,Recall2,169,USM
W10126626SG,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1739,USM
w10126773_AT,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,887,USM
w10128864,,clean,0,0,3,Read,hygiene,Study1,F,Study Phase2,Recall2,546,USM
w10132763akp,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,806,USM
w10133025_mjc,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1180,USM
w10135981JZ,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1756,USM
w10140814DO,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,2592,USM
w10148391-Jk,clean ,clean,0.833333333,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,12645,USM
w10151253_ES,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1005,USM
w958722_hnm,clean,clean,1,1,3,Read,hygiene,Study1,F,Study Phase2,Recall2,1095,USM
10134188andCC,wiggle,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,428,USM
ArielThomas,rod,rod,1,1,3,Read Recall,keys,Study1,U,Study Phase2,Recall2,17278,USM
JadeRoss,rod,rod,1,1,3,Read Recall,keys,Study1,U,Study Phase2,Recall2,962,USM
MadisonHodge,car,rod,0.333333333,0,3,Read Recall,keys,Study1,U,Study Phase2,Recall2,1296,USM
MakaylaTemple,car,rod,0.333333333,0,3,Read Recall,keys,Study1,U,Study Phase2,Recall2,1421,USM
w10033523_hp,,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,696,USM
w10053729_jjm,ring,rod,0.25,0,3,Read,keys,Study1,U,Study Phase2,Recall2,901,USM
w10057028_nfg,meat,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,2767,USM
w10059334_IMV,door,rod,0.75,1,3,Read,keys,Study1,U,Study Phase2,Recall2,6834,USM
W10079507_CEE,,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,800,USM
w10083877_dzw,meat,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,4107,USM
w10089472,car,rod,0.333333333,0,3,Read,keys,Study1,U,Study Phase2,Recall2,626,USM
w10124974_tcb,gold,rod,0.5,0,3,Read,keys,Study1,U,Study Phase2,Recall2,308,USM
W10126626SG,rod,rod,1,1,3,Read,keys,Study1,U,Study Phase2,Recall2,2249,USM
w10126773_AT,car,rod,0.333333333,0,3,Read,keys,Study1,U,Study Phase2,Recall2,950,USM
w10128864,,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,1463,USM
w10132763akp,key,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,827,USM
w10133025_mjc,rod,rod,1,1,3,Read,keys,Study1,U,Study Phase2,Recall2,967,USM
w10135981JZ,,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,2028,USM
w10140814DO,unlock,rod,0.166666667,0,3,Read,keys,Study1,U,Study Phase2,Recall2,2945,USM
w10148391-Jk,jingle ,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,10996,USM
w10151253_ES,meat,rod,0,0,3,Read,keys,Study1,U,Study Phase2,Recall2,1127,USM
w958722_hnm,rod,rod,1,1,3,Read,keys,Study1,U,Study Phase2,Recall2,1280,USM
10134188andCC,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,805,USM
ArielThomas,stripes,stripes,1,1,3,Read Recall,lion,Study1,M,Study Phase2,Recall2,8357,USM
JadeRoss,pride,stripes,0.571428571,0,3,Read Recall,lion,Study1,M,Study Phase2,Recall2,1489,USM
MadisonHodge,stripes,stripes,1,1,3,Read Recall,lion,Study1,M,Study Phase2,Recall2,1000,USM
MakaylaTemple,cat,stripes,0.142857143,0,3,Read Recall,lion,Study1,M,Study Phase2,Recall2,920,USM
w10033523_hp,fur,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,579,USM
w10053729_jjm,tiger,stripes,0.571428571,0,3,Read,lion,Study1,M,Study Phase2,Recall2,942,USM
w10057028_nfg,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,1338,USM
w10059334_IMV,king,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,3801,USM
W10079507_CEE,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,842,USM
w10083877_dzw,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,4710,USM
w10089472,trees,stripes,0.571428571,0,3,Read,lion,Study1,M,Study Phase2,Recall2,697,USM
w10124974_tcb,king,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,202,USM
W10126626SG,cub,stripes,0,0,3,Read,lion,Study1,M,Study Phase2,Recall2,1743,USM
w10126773_AT,mane,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,945,USM
w10128864,,stripes,0,0,3,Read,lion,Study1,M,Study Phase2,Recall2,590,USM
w10132763akp,mane,stripes,0.142857143,0,3,Read,lion,Study1,M,Study Phase2,Recall2,782,USM
w10133025_mjc,tigers,stripes,0.714285714,0,3,Read,lion,Study1,M,Study Phase2,Recall2,977,USM
w10135981JZ,stripe,stripes,0.857142857,1,3,Read,lion,Study1,M,Study Phase2,Recall2,3746,USM
w10140814DO,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,3174,USM
w10148391-Jk,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,10778,USM
w10151253_ES,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,578,USM
w958722_hnm,stripes,stripes,1,1,3,Read,lion,Study1,M,Study Phase2,Recall2,1105,USM
10134188andCC,ear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1102,USM
ArielThomas,hard,fiction,0,0,3,Read Recall,listen,Study1,U,Study Phase2,Recall2,2874,USM
JadeRoss,,fiction,0,0,3,Read Recall,listen,Study1,U,Study Phase2,Recall2,2018,USM
MadisonHodge,talk,fiction,0.142857143,0,3,Read Recall,listen,Study1,U,Study Phase2,Recall2,8806,USM
MakaylaTemple,,fiction,0,0,3,Read Recall,listen,Study1,U,Study Phase2,Recall2,910,USM
w10033523_hp,hear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,713,USM
w10053729_jjm,hear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,537,USM
w10057028_nfg,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1442,USM
w10059334_IMV,music,fiction,0.285714286,0,3,Read,listen,Study1,U,Study Phase2,Recall2,3715,USM
W10079507_CEE,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1679,USM
w10083877_dzw,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,3988,USM
w10089472,yes,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,648,USM
w10124974_tcb,now,fiction,0.285714286,0,3,Read,listen,Study1,U,Study Phase2,Recall2,300,USM
W10126626SG,hear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1184,USM
w10126773_AT,hear,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,836,USM
w10128864,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,3053,USM
w10132763akp,sir,fiction,0.142857143,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1046,USM
w10133025_mjc,,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,575,USM
w10135981JZ,speak,fiction,0,0,3,Read,listen,Study1,U,Study Phase2,Recall2,2197,USM
w10140814DO,talk,fiction,0.142857143,0,3,Read,listen,Study1,U,Study Phase2,Recall2,3521,USM
w10148391-Jk,talk,fiction,0.142857143,0,3,Read,listen,Study1,U,Study Phase2,Recall2,7518,USM
w10151253_ES,ignore,fiction,0.428571429,0,3,Read,listen,Study1,U,Study Phase2,Recall2,1825,USM
w958722_hnm,fiction ,fiction,0.875,1,3,Read,listen,Study1,U,Study Phase2,Recall2,1839,USM
10134188andCC,puppies,trash,0.142857143,0,3,Read,litter,Study1,F,Study Phase2,Recall2,374,USM
ArielThomas,puppies,trash,0.142857143,0,3,Read Recall,litter,Study1,F,Study Phase2,Recall2,6009,USM
JadeRoss,,trash,0,0,3,Read Recall,litter,Study1,F,Study Phase2,Recall2,4205,USM
MadisonHodge,trash,trash,1,1,3,Read Recall,litter,Study1,F,Study Phase2,Recall2,1233,USM
MakaylaTemple,box,trash,0,0,3,Read Recall,litter,Study1,F,Study Phase2,Recall2,885,USM
w10033523_hp,cats,trash,0.6,0,3,Read,litter,Study1,F,Study Phase2,Recall2,508,USM
w10053729_jjm,dog,trash,0,0,3,Read,litter,Study1,F,Study Phase2,Recall2,540,USM
w10057028_nfg,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,2747,USM
w10059334_IMV,box,trash,0,0,3,Read,litter,Study1,F,Study Phase2,Recall2,1969,USM
W10079507_CEE,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,1438,USM
w10083877_dzw,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,3699,USM
w10089472,bug,trash,0,0,3,Read,litter,Study1,F,Study Phase2,Recall2,599,USM
w10124974_tcb,box,trash,0,0,3,Read,litter,Study1,F,Study Phase2,Recall2,191,USM
W10126626SG,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,1998,USM
w10126773_AT,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,900,USM
w10128864,,trash,0,0,3,Read,litter,Study1,F,Study Phase2,Recall2,1371,USM
w10132763akp,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,863,USM
w10133025_mjc,,trash,0,0,3,Read,litter,Study1,F,Study Phase2,Recall2,778,USM
w10135981JZ,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,1680,USM
w10140814DO,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,3365,USM
w10148391-Jk,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,11174,USM
w10151253_ES,trash,trash,1,1,3,Read,litter,Study1,F,Study Phase2,Recall2,1278,USM
w958722_hnm,trash ,trash,0.833333333,1,3,Read,litter,Study1,F,Study Phase2,Recall2,1313,USM
10134188andCC,stuck,phone,0,0,3,Read,maze,Study1,U,Study Phase2,Recall2,1402,USM
ArielThomas,runner,phone,0.333333333,0,3,Read Recall,maze,Study1,U,Study Phase2,Recall2,4228,USM
JadeRoss,,phone,0,0,3,Read Recall,maze,Study1,U,Study Phase2,Recall2,5382,USM
MadisonHodge,runner,phone,0.333333333,0,3,Read Recall,maze,Study1,U,Study Phase2,Recall2,1133,USM
MakaylaTemple,solve,phone,0.4,0,3,Read Recall,maze,Study1,U,Study Phase2,Recall2,889,USM
w10033523_hp,corn,phone,0.4,0,3,Read,maze,Study1,U,Study Phase2,Recall2,624,USM
w10053729_jjm,gate,phone,0.2,0,3,Read,maze,Study1,U,Study Phase2,Recall2,1059,USM
w10057028_nfg,,phone,0,0,3,Read,maze,Study1,U,Study Phase2,Recall2,2986,USM
w10059334_IMV,lost,phone,0.2,0,3,Read,maze,Study1,U,Study Phase2,Recall2,3667,USM
W10079507_CEE,keys,phone,0.2,0,3,Read,maze,Study1,U,Study Phase2,Recall2,1198,USM
w10083877_dzw,phone,phone,1,1,3,Read,maze,Study1,U,Study Phase2,Recall2,7497,USM
w10089472,stage,phone,0.2,0,3,Read,maze,Study1,U,Study Phase2,Recall2,1899,USM
w10124974_tcb,runner,phone,0.333333333,0,3,Read,maze,Study1,U,Study Phase2,Recall2,161,USM
W10126626SG,corn,phone,0.4,0,3,Read,maze,Study1,U,Study Phase2,Recall2,2291,USM
w10126773_AT,corn,phone,0.4,0,3,Read,maze,Study1,U,Study Phase2,Recall2,1123,USM
w10128864,,phone,0,0,3,Read,maze,Study1,U,Study Phase2,Recall2,569,USM
w10132763akp,corn,phone,0.4,0,3,Read,maze,Study1,U,Study Phase2,Recall2,911,USM
w10133025_mjc,phone,phone,1,1,3,Read,maze,Study1,U,Study Phase2,Recall2,798,USM
w10135981JZ,,phone,0,0,3,Read,maze,Study1,U,Study Phase2,Recall2,1277,USM
w10140814DO,corn,phone,0.4,0,3,Read,maze,Study1,U,Study Phase2,Recall2,3590,USM
w10148391-Jk,phone,phone,1,1,3,Read,maze,Study1,U,Study Phase2,Recall2,14902,USM
w10151253_ES,phone,phone,1,1,3,Read,maze,Study1,U,Study Phase2,Recall2,3446,USM
w958722_hnm,phone ,phone,0.833333333,1,3,Read,maze,Study1,U,Study Phase2,Recall2,1142,USM
10134188andCC,scale,keys,0.4,0,3,Read,meat,Study1,U,Study Phase2,Recall2,1336,USM
ArielThomas,steak ,keys,0.5,0,3,Read Recall,meat,Study1,U,Study Phase2,Recall2,5625,USM
JadeRoss,fire,keys,0.25,0,3,Read Recall,meat,Study1,U,Study Phase2,Recall2,5489,USM
MadisonHodge,,keys,0,0,3,Read Recall,meat,Study1,U,Study Phase2,Recall2,1005,USM
MakaylaTemple,vegetable,keys,0.111111111,0,3,Read Recall,meat,Study1,U,Study Phase2,Recall2,858,USM
w10033523_hp,food,keys,0,0,3,Read,meat,Study1,U,Study Phase2,Recall2,672,USM
w10053729_jjm,slice,keys,0.4,0,3,Read,meat,Study1,U,Study Phase2,Recall2,1194,USM
w10057028_nfg,keys,keys,1,1,3,Read,meat,Study1,U,Study Phase2,Recall2,1292,USM
w10059334_IMV,steak,keys,0.6,0,3,Read,meat,Study1,U,Study Phase2,Recall2,8497,USM
W10079507_CEE,cut,keys,0,0,3,Read,meat,Study1,U,Study Phase2,Recall2,1177,USM
w10083877_dzw,keys,keys,1,1,3,Read,meat,Study1,U,Study Phase2,Recall2,7861,USM
w10089472,keys,keys,1,1,3,Read,meat,Study1,U,Study Phase2,Recall2,937,USM
w10124974_tcb,ball,keys,0,0,3,Read,meat,Study1,U,Study Phase2,Recall2,503,USM
W10126626SG,,keys,0,0,3,Read,meat,Study1,U,Study Phase2,Recall2,1801,USM
w10126773_AT,steak,keys,0.6,0,3,Read,meat,Study1,U,Study Phase2,Recall2,1206,USM
w10128864,,keys,0,0,3,Read,meat,Study1,U,Study Phase2,Recall2,763,USM
w10132763akp,mash,keys,0.25,0,3,Read,meat,Study1,U,Study Phase2,Recall2,712,USM
w10133025_mjc,head,keys,0.25,0,3,Read,meat,Study1,U,Study Phase2,Recall2,984,USM
w10135981JZ,,keys,0,0,3,Read,meat,Study1,U,Study Phase2,Recall2,2112,USM
w10140814DO,raw,keys,0,0,3,Read,meat,Study1,U,Study Phase2,Recall2,2053,USM
w10148391-Jk,steka,keys,0.6,0,3,Read,meat,Study1,U,Study Phase2,Recall2,9735,USM
w10151253_ES,keys,keys,1,1,3,Read,meat,Study1,U,Study Phase2,Recall2,1204,USM
w958722_hnm,keys ,keys,0.8,1,3,Read,meat,Study1,U,Study Phase2,Recall2,1129,USM
10134188andCC,reflection,maroon,0.3,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,462,USM
ArielThomas,maroon,maroon,1,1,3,Read Recall,mirror,Study1,U,Study Phase2,Recall2,2596,USM
JadeRoss,children,maroon,0.25,0,3,Read Recall,mirror,Study1,U,Study Phase2,Recall2,1864,USM
MadisonHodge,,maroon,0,0,3,Read Recall,mirror,Study1,U,Study Phase2,Recall2,1100,USM
MakaylaTemple,maroon,maroon,1,1,3,Read Recall,mirror,Study1,U,Study Phase2,Recall2,898,USM
w10033523_hp,,maroon,0,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,947,USM
w10053729_jjm,reflect,maroon,0.142857143,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,1221,USM
w10057028_nfg,maroon,maroon,1,1,3,Read,mirror,Study1,U,Study Phase2,Recall2,2007,USM
w10059334_IMV,maroon ,maroon,0.857142857,1,3,Read,mirror,Study1,U,Study Phase2,Recall2,14491,USM
W10079507_CEE,,maroon,0,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,1289,USM
w10083877_dzw,maroon,maroon,1,1,3,Read,mirror,Study1,U,Study Phase2,Recall2,5498,USM
w10089472,morana,maroon,0.833333333,1,3,Read,mirror,Study1,U,Study Phase2,Recall2,811,USM
w10124974_tcb,picture,maroon,0.142857143,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,141,USM
W10126626SG,marron,maroon,0.833333333,1,3,Read,mirror,Study1,U,Study Phase2,Recall2,2268,USM
w10126773_AT,children,maroon,0.25,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,916,USM
w10128864,,maroon,0,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,592,USM
w10132763akp,two,maroon,0.166666667,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,920,USM
w10133025_mjc,,maroon,0,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,705,USM
w10135981JZ,maroon,maroon,1,1,3,Read,mirror,Study1,U,Study Phase2,Recall2,3261,USM
w10140814DO,child,maroon,0,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,2812,USM
w10148391-Jk,maroon,maroon,1,1,3,Read,mirror,Study1,U,Study Phase2,Recall2,8982,USM
w10151253_ES,fog,maroon,0.166666667,0,3,Read,mirror,Study1,U,Study Phase2,Recall2,1030,USM
w958722_hnm,maroon ,maroon,0.857142857,1,3,Read,mirror,Study1,U,Study Phase2,Recall2,1342,USM
10134188andCC,mountian,donkey,0.25,0,3,Read,mule,Study1,F,Study Phase2,Recall2,814,USM
10134188andCC,mountain,donkey,0.25,0,3,Read,mule,Study1,F,Study Phase2,Recall2,517,USM
ArielThomas,donkey,donkey,1,1,3,Read Recall,mule,Study1,F,Study Phase2,Recall2,3072,USM
ArielThomas,donkey,donkey,1,1,3,Read Recall,mule,Study1,F,Study Phase2,Recall2,2834,USM
JadeRoss,,donkey,0,0,3,Read Recall,mule,Study1,F,Study Phase2,Recall2,1960,USM
JadeRoss,,donkey,0,0,3,Read Recall,mule,Study1,F,Study Phase2,Recall2,1064,USM
MadisonHodge,donkey,donkey,1,1,3,Read Recall,mule,Study1,F,Study Phase2,Recall2,1295,USM
MadisonHodge,donkey,donkey,1,1,3,Read Recall,mule,Study1,F,Study Phase2,Recall2,927,USM
MakaylaTemple,donkey,donkey,1,1,3,Read Recall,mule,Study1,F,Study Phase2,Recall2,844,USM
MakaylaTemple,donkey,donkey,1,1,3,Read Recall,mule,Study1,F,Study Phase2,Recall2,790,USM
w10033523_hp,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,887,USM
w10033523_hp,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,657,USM
w10053729_jjm,horse,donkey,0.333333333,0,3,Read,mule,Study1,F,Study Phase2,Recall2,770,USM
w10053729_jjm,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,563,USM
w10057028_nfg,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,2351,USM
w10057028_nfg,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,1576,USM
w10059334_IMV,donkey ,donkey,0.857142857,1,3,Read,mule,Study1,F,Study Phase2,Recall2,14566,USM
w10059334_IMV,horse,donkey,0.333333333,0,3,Read,mule,Study1,F,Study Phase2,Recall2,3080,USM
W10079507_CEE,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,857,USM
W10079507_CEE,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,964,USM
w10083877_dzw,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,3017,USM
w10083877_dzw,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,6547,USM
w10089472,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,1537,USM
w10089472,herb,donkey,0.166666667,0,3,Read,mule,Study1,F,Study Phase2,Recall2,545,USM
w10124974_tcb,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,162,USM
w10124974_tcb,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,114,USM
W10126626SG,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,1537,USM
W10126626SG,donkey ,donkey,0.857142857,1,3,Read,mule,Study1,F,Study Phase2,Recall2,1770,USM
w10126773_AT,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,1077,USM
w10126773_AT,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,934,USM
w10128864,,donkey,0,0,3,Read,mule,Study1,F,Study Phase2,Recall2,1084,USM
w10128864,,donkey,0,0,3,Read,mule,Study1,F,Study Phase2,Recall2,751,USM
w10132763akp,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,786,USM
w10132763akp,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,1850,USM
w10133025_mjc,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,674,USM
w10133025_mjc,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,702,USM
w10135981JZ,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,2454,USM
w10135981JZ,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,902,USM
w10140814DO,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,2422,USM
w10140814DO,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,3158,USM
w10148391-Jk,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,8763,USM
w10148391-Jk,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,10859,USM
w10151253_ES,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,809,USM
w10151253_ES,donkey,donkey,1,1,3,Read,mule,Study1,F,Study Phase2,Recall2,961,USM
w958722_hnm,donkey ,donkey,0.857142857,1,3,Read,mule,Study1,F,Study Phase2,Recall2,1361,USM
w958722_hnm,donkey ,donkey,0.857142857,1,3,Read,mule,Study1,F,Study Phase2,Recall2,1450,USM
10134188andCC,skeep,sleep,0.8,1,3,Read,nap,Study1,F,Study Phase2,Recall2,785,USM
ArielThomas,sleep,sleep,1,1,3,Read Recall,nap,Study1,F,Study Phase2,Recall2,5104,USM
JadeRoss,,sleep,0,0,3,Read Recall,nap,Study1,F,Study Phase2,Recall2,11429,USM
MadisonHodge,tired,sleep,0.2,0,3,Read Recall,nap,Study1,F,Study Phase2,Recall2,963,USM
MakaylaTemple,sleep,sleep,1,1,3,Read Recall,nap,Study1,F,Study Phase2,Recall2,691,USM
w10033523_hp,sleep,sleep,1,1,3,Read,nap,Study1,F,Study Phase2,Recall2,698,USM
w10053729_jjm,sleep,sleep,1,1,3,Read,nap,Study1,F,Study Phase2,Recall2,899,USM
w10057028_nfg,sleep,sleep,1,1,3,Read,nap,Study1,F,Study Phase2,Recall2,1440,USM
w10059334_IMV,sleep,sleep,1,1,3,Read,nap,Study1,F,Study Phase2,Recall2,5260,USM
W10079507_CEE,sleep,sleep,1,1,3,Read,nap,Study1,F,Study Phase2,Recall2,1062,USM
